youtube_id,time_start,time_end,vatex_vid
Sadq9xu4318,245,255,Sadq9xu4318_000245_000255
inaFBGwNDwg,4,14,inaFBGwNDwg_000004_000014
4t8URoG9nRc,136,146,4t8URoG9nRc_000136_000146
-tjAKM0STnw,69,79,-tjAKM0STnw_000069_000079
S8eHsQvAk1k,234,244,S8eHsQvAk1k_000234_000244
jJboTJqi1uQ,28,38,jJboTJqi1uQ_000028_000038
Ip8GUrqdcm4,220,230,Ip8GUrqdcm4_000220_000230
ifrm96QRQdY,0,10,ifrm96QRQdY_000000_000010
l2oudOsM5iQ,280,290,l2oudOsM5iQ_000280_000290
h0Dp93Zwp3k,196,206,h0Dp93Zwp3k_000196_000206
E-NFIf-cUYg,264,274,E-NFIf-cUYg_000264_000274
CI9S30TmpHU,33,43,CI9S30TmpHU_000033_000043
6O_VBwseSwU,105,115,6O_VBwseSwU_000105_000115
TAdSvCX2U8U,9,19,TAdSvCX2U8U_000009_000019
ceXN3bVRUPY,206,216,ceXN3bVRUPY_000206_000216
vWmq4Zq3a4o,209,219,vWmq4Zq3a4o_000209_000219
lOfnWxYalrE,78,88,lOfnWxYalrE_000078_000088
FdvXvK_SK8o,9,19,FdvXvK_SK8o_000009_000019
24bLfxT2-2o,10,20,24bLfxT2-2o_000010_000020
Kxl_IIiFpCE,19,29,Kxl_IIiFpCE_000019_000029
rPGdsjdecFg,26,36,rPGdsjdecFg_000026_000036
qQ-_pKMBqSc,31,41,qQ-_pKMBqSc_000031_000041
zEGrU_qioFw,0,10,zEGrU_qioFw_000000_000010
gS9NXEOD_No,0,10,gS9NXEOD_No_000000_000010
lS_YMblN8mM,150,160,lS_YMblN8mM_000150_000160
ChfGS6wZByo,41,51,ChfGS6wZByo_000041_000051
7B7SwVNF1Vs,185,195,7B7SwVNF1Vs_000185_000195
3E7DeOt25Pg,34,44,3E7DeOt25Pg_000034_000044
fGTReHgvK4A,26,36,fGTReHgvK4A_000026_000036
XEThpcKb-us,99,109,XEThpcKb-us_000099_000109
Max5kYoP7mE,41,51,Max5kYoP7mE_000041_000051
QFoYkiUBA2E,192,202,QFoYkiUBA2E_000192_000202
XfpJkhVbn2o,364,374,XfpJkhVbn2o_000364_000374
cb5IqNRwa-k,16,26,cb5IqNRwa-k_000016_000026
T_qmGKyeKNU,120,130,T_qmGKyeKNU_000120_000130
cZrcb3q83OA,2,12,cZrcb3q83OA_000002_000012
OIZDsgJQLB4,19,29,OIZDsgJQLB4_000019_000029
Yk7myKR2j8Q,240,250,Yk7myKR2j8Q_000240_000250
bokjSlq_hI8,12,22,bokjSlq_hI8_000012_000022
OCOBFpwwIto,275,285,OCOBFpwwIto_000275_000285
p_X1fYzUj9s,0,10,p_X1fYzUj9s_000000_000010
-Ynbp0XyHGo,117,127,-Ynbp0XyHGo_000117_000127
aDNjxpIz7Ro,35,45,aDNjxpIz7Ro_000035_000045
_6U6dGuCVNk,109,119,_6U6dGuCVNk_000109_000119
PjJsbGKHPwY,107,117,PjJsbGKHPwY_000107_000117
d7E4VMP8ZRA,86,96,d7E4VMP8ZRA_000086_000096
l6DVXUQWMxE,82,92,l6DVXUQWMxE_000082_000092
4yjlY4d8LV4,64,74,4yjlY4d8LV4_000064_000074
-gqlA679_f8,163,173,-gqlA679_f8_000163_000173
dEuEXzALNI0,28,38,dEuEXzALNI0_000028_000038
1uQzOwAX03E,73,83,1uQzOwAX03E_000073_000083
0xAB67W5GS4,969,979,0xAB67W5GS4_000969_000979
p2cUQ39z4xM,80,90,p2cUQ39z4xM_000080_000090
XfcL68pNdPg,122,132,XfcL68pNdPg_000122_000132
64BhyrIZkz0,2,12,64BhyrIZkz0_000002_000012
tXzq4vvGabk,360,370,tXzq4vvGabk_000360_000370
lqXDA8aiEsw,81,91,lqXDA8aiEsw_000081_000091
UOE1EGsXqqc,498,508,UOE1EGsXqqc_000498_000508
YxkNe-bz3mE,282,292,YxkNe-bz3mE_000282_000292
eu2aqw0yKaE,20,30,eu2aqw0yKaE_000020_000030
7EwpN0OqYjo,0,10,7EwpN0OqYjo_000000_000010
i0l0VMf7lSw,8,18,i0l0VMf7lSw_000008_000018
RzKZfeGyrmY,4,14,RzKZfeGyrmY_000004_000014
AVA9IaJqy-s,1635,1645,AVA9IaJqy-s_001635_001645
mc_4qTfYtvw,156,166,mc_4qTfYtvw_000156_000166
fs7mNi-SR_k,5,15,fs7mNi-SR_k_000005_000015
_p6uJZKkP-s,49,59,_p6uJZKkP-s_000049_000059
PTShUWD1lD4,379,389,PTShUWD1lD4_000379_000389
vF-Z-70QAHg,0,10,vF-Z-70QAHg_000000_000010
zf5ka6yD-lw,40,50,zf5ka6yD-lw_000040_000050
QCt-mWEXJuA,115,125,QCt-mWEXJuA_000115_000125
sXo7WMryyZs,17,27,sXo7WMryyZs_000017_000027
Gkzm08AyOA8,1626,1636,Gkzm08AyOA8_001626_001636
Wv02oSoS3vw,367,377,Wv02oSoS3vw_000367_000377
1f2bTBmh8FI,45,55,1f2bTBmh8FI_000045_000055
1H3pxAFWW4M,15,25,1H3pxAFWW4M_000015_000025
yL7dCVPAAKg,56,66,yL7dCVPAAKg_000056_000066
mjaru1E7zQM,0,10,mjaru1E7zQM_000000_000010
9cQ0kR1BzuU,0,10,9cQ0kR1BzuU_000000_000010
471glkGIqBo,140,150,471glkGIqBo_000140_000150
1UU_7c-i-_k,45,55,1UU_7c-i-_k_000045_000055
5YBr-lQ5XZ4,9,19,5YBr-lQ5XZ4_000009_000019
ZV0XbFLpuac,27,37,ZV0XbFLpuac_000027_000037
q4D47-zysEw,4,14,q4D47-zysEw_000004_000014
rdf95ZzcKwM,0,10,rdf95ZzcKwM_000000_000010
7l2gDLplpgI,26,36,7l2gDLplpgI_000026_000036
tafWD3JxAmo,20,30,tafWD3JxAmo_000020_000030
jGDSoU9-uic,0,10,jGDSoU9-uic_000000_000010
Df6ZskgB8Ic,8,18,Df6ZskgB8Ic_000008_000018
ZrYdb6WcD98,29,39,ZrYdb6WcD98_000029_000039
dl_dOWopkfA,25,35,dl_dOWopkfA_000025_000035
QTVgqJRrf1I,47,57,QTVgqJRrf1I_000047_000057
4ccRIizwgY4,13,23,4ccRIizwgY4_000013_000023
ZATMVeCyE84,0,10,ZATMVeCyE84_000000_000010
IfJDRlGfUJw,34,44,IfJDRlGfUJw_000034_000044
t9uP7EneFxk,36,46,t9uP7EneFxk_000036_000046
mVeFSt3jxK0,16,26,mVeFSt3jxK0_000016_000026
q9jnkyxloe8,57,67,q9jnkyxloe8_000057_000067
uW4VX6jooB4,42,52,uW4VX6jooB4_000042_000052
6Rvpzz7oOvk,37,47,6Rvpzz7oOvk_000037_000047
2-cIA9lmhNQ,9,19,2-cIA9lmhNQ_000009_000019
V2YAadjBptw,0,10,V2YAadjBptw_000000_000010
_fC8oVqGCw8,29,39,_fC8oVqGCw8_000029_000039
tx6D1Pxffyg,20,30,tx6D1Pxffyg_000020_000030
b42Qko0BFkg,6,16,b42Qko0BFkg_000006_000016
HWb_EU-bky0,57,67,HWb_EU-bky0_000057_000067
93S3cMaw-1s,0,10,93S3cMaw-1s_000000_000010
X9720feZU7A,7,17,X9720feZU7A_000007_000017
iHAFCzIvvFM,52,62,iHAFCzIvvFM_000052_000062
nKF3lPsJsak,147,157,nKF3lPsJsak_000147_000157
5_awaEQmw-w,12,22,5_awaEQmw-w_000012_000022
tJLHShLtlRo,10,20,tJLHShLtlRo_000010_000020
5E5a8f5tYY4,103,113,5E5a8f5tYY4_000103_000113
kTUR81PfOYc,102,112,kTUR81PfOYc_000102_000112
ewIzGKNsvWc,1,11,ewIzGKNsvWc_000001_000011
K5Vj6O8vXh4,13,23,K5Vj6O8vXh4_000013_000023
zklrMnTb_JA,0,10,zklrMnTb_JA_000000_000010
BJwEdgSZKog,120,130,BJwEdgSZKog_000120_000130
l1XaPcsMKbM,83,93,l1XaPcsMKbM_000083_000093
bGZKA0h0XOI,74,84,bGZKA0h0XOI_000074_000084
uxYUfKyDLwc,72,82,uxYUfKyDLwc_000072_000082
_77cew2otmY,11,21,_77cew2otmY_000011_000021
Qa2z84un1fs,97,107,Qa2z84un1fs_000097_000107
12cxfnsBfjA,17,27,12cxfnsBfjA_000017_000027
azt6RWQiJCg,11,21,azt6RWQiJCg_000011_000021
edIQ5zk_oV0,16,26,edIQ5zk_oV0_000016_000026
UFL5-JlRVdU,462,472,UFL5-JlRVdU_000462_000472
vpnmCVovXg4,75,85,vpnmCVovXg4_000075_000085
3ut2EASJr9c,112,122,3ut2EASJr9c_000112_000122
LqVaWNnMat0,66,76,LqVaWNnMat0_000066_000076
DBBp9tzla48,103,113,DBBp9tzla48_000103_000113
PLt8RlQYmyY,2,12,PLt8RlQYmyY_000002_000012
Zrg59MrnZBw,68,78,Zrg59MrnZBw_000068_000078
cqQfe0Xl9AM,198,208,cqQfe0Xl9AM_000198_000208
tobqK7nXxc4,36,46,tobqK7nXxc4_000036_000046
unnvpTAmV_Y,326,336,unnvpTAmV_Y_000326_000336
gUb4iLAfSVI,80,90,gUb4iLAfSVI_000080_000090
kQYMssWn2xw,14,24,kQYMssWn2xw_000014_000024
8Qa-DUIR5xo,11,21,8Qa-DUIR5xo_000011_000021
LktSuL8__7M,405,415,LktSuL8__7M_000405_000415
yykLATuO2pk,9,19,yykLATuO2pk_000009_000019
pplWeTAPMms,146,156,pplWeTAPMms_000146_000156
uGs2FEaUhzA,85,95,uGs2FEaUhzA_000085_000095
DBuVHfyVfUc,16,26,DBuVHfyVfUc_000016_000026
cG_FYd1xXG8,7,17,cG_FYd1xXG8_000007_000017
qWrXZEMDDMw,34,44,qWrXZEMDDMw_000034_000044
urASu_-I3hM,3,13,urASu_-I3hM_000003_000013
2KFpiTcrhlw,3,13,2KFpiTcrhlw_000003_000013
LiKNFKXr2WU,69,79,LiKNFKXr2WU_000069_000079
aW0bmzZ_QTE,5,15,aW0bmzZ_QTE_000005_000015
OVQXgRQVSqk,12,22,OVQXgRQVSqk_000012_000022
YgFZtommOdg,305,315,YgFZtommOdg_000305_000315
0mX7eiHEiP8,3,13,0mX7eiHEiP8_000003_000013
De09B7rNREY,72,82,De09B7rNREY_000072_000082
Lrpl7TWVAOc,38,48,Lrpl7TWVAOc_000038_000048
iGwkIPemmNE,65,75,iGwkIPemmNE_000065_000075
UKgzRbQU1rE,233,243,UKgzRbQU1rE_000233_000243
-j680_68Y6o,184,194,-j680_68Y6o_000184_000194
-2vSka0wXKY,66,76,-2vSka0wXKY_000066_000076
gr3gPUttnqA,22,32,gr3gPUttnqA_000022_000032
pi7ivqmR15g,176,186,pi7ivqmR15g_000176_000186
ckqy22yM5J8,20,30,ckqy22yM5J8_000020_000030
XmHTzc6FZFo,7,17,XmHTzc6FZFo_000007_000017
11cUkV52r-Q,33,43,11cUkV52r-Q_000033_000043
GZdUnZlQcS8,463,473,GZdUnZlQcS8_000463_000473
BX8NS_k5CA0,79,89,BX8NS_k5CA0_000079_000089
N6ug7W5gKTc,1,11,N6ug7W5gKTc_000001_000011
vvQe1E0C_hg,52,62,vvQe1E0C_hg_000052_000062
4EyEy39gL98,0,10,4EyEy39gL98_000000_000010
IKNMXsAbhBU,153,163,IKNMXsAbhBU_000153_000163
cUBxmfqaEac,90,100,cUBxmfqaEac_000090_000100
BVThPJIC9Q0,255,265,BVThPJIC9Q0_000255_000265
XTPsK6i8erI,13,23,XTPsK6i8erI_000013_000023
m1T5B9GsfMc,91,101,m1T5B9GsfMc_000091_000101
Jd0uqFkBr0g,548,558,Jd0uqFkBr0g_000548_000558
PbybvqXltkA,63,73,PbybvqXltkA_000063_000073
p4GYlz67rTU,51,61,p4GYlz67rTU_000051_000061
KWe0kYLtUYg,4,14,KWe0kYLtUYg_000004_000014
knrumTK3GRE,50,60,knrumTK3GRE_000050_000060
qDP6jhN8BDw,4,14,qDP6jhN8BDw_000004_000014
JMtYrSXJLF8,33,43,JMtYrSXJLF8_000033_000043
Aig3sKZCSLo,135,145,Aig3sKZCSLo_000135_000145
i4srRlH_zhA,64,74,i4srRlH_zhA_000064_000074
7I74aZPHELE,344,354,7I74aZPHELE_000344_000354
_x4mCGtZMOg,108,118,_x4mCGtZMOg_000108_000118
e5T2v7gmeTU,14,24,e5T2v7gmeTU_000014_000024
W8dXXma2jiI,69,79,W8dXXma2jiI_000069_000079
EUxdr1hcWk4,13,23,EUxdr1hcWk4_000013_000023
S6lypMB48Ow,121,131,S6lypMB48Ow_000121_000131
OELEyKeAU9w,102,112,OELEyKeAU9w_000102_000112
UI2Dm_trFg4,17,27,UI2Dm_trFg4_000017_000027
KuKJHKkeL94,33,43,KuKJHKkeL94_000033_000043
ak0uE31Dv2s,1,11,ak0uE31Dv2s_000001_000011
Cq3ln2-7tg4,10,20,Cq3ln2-7tg4_000010_000020
CmA6wEAB7Ig,8,18,CmA6wEAB7Ig_000008_000018
bPH6EsmpqTo,3,13,bPH6EsmpqTo_000003_000013
XRP-J4SxA8c,8,18,XRP-J4SxA8c_000008_000018
CYGlFBgKZV0,102,112,CYGlFBgKZV0_000102_000112
qXid9OV0aL8,0,10,qXid9OV0aL8_000000_000010
O_QpXmnVa_8,114,124,O_QpXmnVa_8_000114_000124
-nwr-hlftM0,319,329,-nwr-hlftM0_000319_000329
C6hZws-hhHY,130,140,C6hZws-hhHY_000130_000140
kBAHhA1Ff_I,26,36,kBAHhA1Ff_I_000026_000036
nnCdTwqTmr4,11,21,nnCdTwqTmr4_000011_000021
cHscMxCmd8g,16,26,cHscMxCmd8g_000016_000026
xwMJNeT-g9o,0,10,xwMJNeT-g9o_000000_000010
jwbRWaXbsPI,2,12,jwbRWaXbsPI_000002_000012
-oR77BgphxA,0,10,-oR77BgphxA_000000_000010
DdX-W7RCVBY,18,28,DdX-W7RCVBY_000018_000028
tdiuLmVuCKk,7,17,tdiuLmVuCKk_000007_000017
y3wWOevAO9o,72,82,y3wWOevAO9o_000072_000082
voeqBP_iMgA,17,27,voeqBP_iMgA_000017_000027
emrnPVaJHbo,67,77,emrnPVaJHbo_000067_000077
IDDsbqwF3WQ,3,13,IDDsbqwF3WQ_000003_000013
D1_dQGxsAlI,1,11,D1_dQGxsAlI_000001_000011
EfAirEf6BvA,12,22,EfAirEf6BvA_000012_000022
nCoT1ridnak,66,76,nCoT1ridnak_000066_000076
J1ZMtZxvrIk,1,11,J1ZMtZxvrIk_000001_000011
7ZzYiCQzLMY,20,30,7ZzYiCQzLMY_000020_000030
ItopWjgyEZ0,35,45,ItopWjgyEZ0_000035_000045
YvsjPWiPZCM,8,18,YvsjPWiPZCM_000008_000018
6fCv01Wak6Y,0,10,6fCv01Wak6Y_000000_000010
8mBCQV0A_ak,4,14,8mBCQV0A_ak_000004_000014
iabKLJmlDdc,5,15,iabKLJmlDdc_000005_000015
tzdAkod9HJs,65,75,tzdAkod9HJs_000065_000075
Nd_Vcbo8Rz4,6,16,Nd_Vcbo8Rz4_000006_000016
CPh2bwhQFQQ,22,32,CPh2bwhQFQQ_000022_000032
EL2PqE3NzKU,0,10,EL2PqE3NzKU_000000_000010
T0FvuEGigeI,81,91,T0FvuEGigeI_000081_000091
ivgfkFw9HLs,5,15,ivgfkFw9HLs_000005_000015
FC7aPbEfwOY,8,18,FC7aPbEfwOY_000008_000018
yeR0SrI0HkE,19,29,yeR0SrI0HkE_000019_000029
akhmmalCbaU,13,23,akhmmalCbaU_000013_000023
iUXRKoYyN_k,111,121,iUXRKoYyN_k_000111_000121
5m7f2fUxEsc,6,16,5m7f2fUxEsc_000006_000016
Ascc4Z14FTs,18,28,Ascc4Z14FTs_000018_000028
f3nXMBnDfSI,0,10,f3nXMBnDfSI_000000_000010
QOM150zDin4,5,15,QOM150zDin4_000005_000015
kO3klFJySbY,109,119,kO3klFJySbY_000109_000119
XM-qjrzjEp4,0,10,XM-qjrzjEp4_000000_000010
52ApksnCeBw,10,20,52ApksnCeBw_000010_000020
NtcCDlB4fFc,13,23,NtcCDlB4fFc_000013_000023
8nTPcUijPiA,95,105,8nTPcUijPiA_000095_000105
Thafd0aOCg8,0,10,Thafd0aOCg8_000000_000010
Vza8_r3xUks,4,14,Vza8_r3xUks_000004_000014
Y7Dobw6mAtk,98,108,Y7Dobw6mAtk_000098_000108
5PJWmyJDih0,539,549,5PJWmyJDih0_000539_000549
_TN7CWQ9_XE,2,12,_TN7CWQ9_XE_000002_000012
Ca054foMBZ4,31,41,Ca054foMBZ4_000031_000041
lIbxBOgb2hM,2,12,lIbxBOgb2hM_000002_000012
gaXjGh_O504,7,17,gaXjGh_O504_000007_000017
WUOxNQKdRMM,65,75,WUOxNQKdRMM_000065_000075
dVF_amO3TAE,15,25,dVF_amO3TAE_000015_000025
c-1EjBRXXYA,35,45,c-1EjBRXXYA_000035_000045
qCLFoWY2hnw,13,23,qCLFoWY2hnw_000013_000023
x1w-_JzHyNI,0,10,x1w-_JzHyNI_000000_000010
Bchh2rWnSUY,0,10,Bchh2rWnSUY_000000_000010
_lC3XbRWe7U,0,10,_lC3XbRWe7U_000000_000010
_GXRL4kUqX0,3,13,_GXRL4kUqX0_000003_000013
_a6FXNoEpA8,13,23,_a6FXNoEpA8_000013_000023
--8FQVwWH0M,3,13,--8FQVwWH0M_000003_000013
7rwFvdUEWMo,57,67,7rwFvdUEWMo_000057_000067
E1mlA2-zD1c,0,10,E1mlA2-zD1c_000000_000010
wyscWhRQc_c,10,20,wyscWhRQc_c_000010_000020
P6RFkWclHfY,8,18,P6RFkWclHfY_000008_000018
zBTWve8jv9E,17,27,zBTWve8jv9E_000017_000027
QTL7QMCDWYs,16,26,QTL7QMCDWYs_000016_000026
Wm1fQaZPjGg,22,32,Wm1fQaZPjGg_000022_000032
iMgBF9VQW5Y,7,17,iMgBF9VQW5Y_000007_000017
uSb8iCL2LD8,0,10,uSb8iCL2LD8_000000_000010
0FZNQa_EWBE,30,40,0FZNQa_EWBE_000030_000040
3FC8EU152i0,27,37,3FC8EU152i0_000027_000037
2By92J97qJM,10,20,2By92J97qJM_000010_000020
NrAKm89L4JI,2,12,NrAKm89L4JI_000002_000012
vpgNyi1E1Lc,53,63,vpgNyi1E1Lc_000053_000063
Jikm2HuRBrU,8,18,Jikm2HuRBrU_000008_000018
wAJq9pBRHS8,92,102,wAJq9pBRHS8_000092_000102
oHjs8DZ4GZs,2,12,oHjs8DZ4GZs_000002_000012
s8WpxLiosFA,85,95,s8WpxLiosFA_000085_000095
WC9IRGKUzvQ,0,10,WC9IRGKUzvQ_000000_000010
hAYF4DBH0As,59,69,hAYF4DBH0As_000059_000069
x9gPevsxw8M,3,13,x9gPevsxw8M_000003_000013
zTDmtCI3744,37,47,zTDmtCI3744_000037_000047
-PcLK5fwk6g,19,29,-PcLK5fwk6g_000019_000029
q4vFvYey1CY,0,10,q4vFvYey1CY_000000_000010
QgfU7uV6dXg,111,121,QgfU7uV6dXg_000111_000121
SOrv-rX3Xmo,13,23,SOrv-rX3Xmo_000013_000023
84BA56JBm7s,0,10,84BA56JBm7s_000000_000010
21fwkyio74k,11,21,21fwkyio74k_000011_000021
89tgW81O6Do,1,11,89tgW81O6Do_000001_000011
ustVqWMM56c,16,26,ustVqWMM56c_000016_000026
-ZI_tlHaBgo,6,16,-ZI_tlHaBgo_000006_000016
RS4_Ez69Gs8,3,13,RS4_Ez69Gs8_000003_000013
2F6B__ze6vM,152,162,2F6B__ze6vM_000152_000162
DgN1IJiTIzQ,61,71,DgN1IJiTIzQ_000061_000071
HcENyn6uO-M,57,67,HcENyn6uO-M_000057_000067
Y2N6UlQm1js,0,10,Y2N6UlQm1js_000000_000010
BK6HTAb0ZDw,43,53,BK6HTAb0ZDw_000043_000053
W6nSA-tL8Zs,13,23,W6nSA-tL8Zs_000013_000023
RBpGSRayFMg,65,75,RBpGSRayFMg_000065_000075
xZFol6BTWig,15,25,xZFol6BTWig_000015_000025
NQNHeNGPxUE,192,202,NQNHeNGPxUE_000192_000202
gQqjhWqpswA,42,52,gQqjhWqpswA_000042_000052
UhSG2XFg__0,37,47,UhSG2XFg__0_000037_000047
GzsaCWzUYbY,0,10,GzsaCWzUYbY_000000_000010
csJfzMqKQNA,12,22,csJfzMqKQNA_000012_000022
6P_1JHXTdJY,22,32,6P_1JHXTdJY_000022_000032
sy6aB2YYWDc,242,252,sy6aB2YYWDc_000242_000252
XjsKJR-KNLQ,65,75,XjsKJR-KNLQ_000065_000075
9ouv6jZeYNY,90,100,9ouv6jZeYNY_000090_000100
tXnI8Oil8HM,13,23,tXnI8Oil8HM_000013_000023
Eaf5l2Sp2PI,19,29,Eaf5l2Sp2PI_000019_000029
GVJ1K6jKWLw,196,206,GVJ1K6jKWLw_000196_000206
-0QQoIK10U8,20,30,-0QQoIK10U8_000020_000030
-Nyya_Mb9vs,22,32,-Nyya_Mb9vs_000022_000032
PvdtUR-XTG0,23,33,PvdtUR-XTG0_000023_000033
eh1k8WB7VQw,0,10,eh1k8WB7VQw_000000_000010
GKtgbwP5hig,41,51,GKtgbwP5hig_000041_000051
OVhYhFsc9oo,42,52,OVhYhFsc9oo_000042_000052
pmTPL2J8OZk,68,78,pmTPL2J8OZk_000068_000078
_KknQegYlOU,391,401,_KknQegYlOU_000391_000401
iY2O0vRtBhg,20,30,iY2O0vRtBhg_000020_000030
NYrBE091Sjg,109,119,NYrBE091Sjg_000109_000119
QZIUiQuzzg8,155,165,QZIUiQuzzg8_000155_000165
acmAPlPpQwc,58,68,acmAPlPpQwc_000058_000068
_0lpoY-fbCo,51,61,_0lpoY-fbCo_000051_000061
2rO_CoZ3m4M,27,37,2rO_CoZ3m4M_000027_000037
yxHQ1ll5B7A,184,194,yxHQ1ll5B7A_000184_000194
rG0l5dikMJc,9,19,rG0l5dikMJc_000009_000019
jPQDhXu9wS0,75,85,jPQDhXu9wS0_000075_000085
qxfZ4AY803E,0,10,qxfZ4AY803E_000000_000010
4yp8UhNnj-w,321,331,4yp8UhNnj-w_000321_000331
-xTDgjc7mH4,82,92,-xTDgjc7mH4_000082_000092
SmdWK1SyveQ,0,10,SmdWK1SyveQ_000000_000010
ktWciCa_UDg,0,10,ktWciCa_UDg_000000_000010
t6-LaeveGJY,8,18,t6-LaeveGJY_000008_000018
MXTNqKj4d8M,10,20,MXTNqKj4d8M_000010_000020
k0LrpFqOjeI,27,37,k0LrpFqOjeI_000027_000037
pjOP_wU7Fm8,219,229,pjOP_wU7Fm8_000219_000229
G1tvQndOiB8,58,68,G1tvQndOiB8_000058_000068
tnOBDqalweM,353,363,tnOBDqalweM_000353_000363
SuA8XYRkwBU,59,69,SuA8XYRkwBU_000059_000069
G-WEI433HQ0,15,25,G-WEI433HQ0_000015_000025
F2-_c2gBZpw,86,96,F2-_c2gBZpw_000086_000096
p2pC1H9Kahg,225,235,p2pC1H9Kahg_000225_000235
bgVVJxpqRTc,5,15,bgVVJxpqRTc_000005_000015
NmQQASwq0gg,26,36,NmQQASwq0gg_000026_000036
61peii3gxM4,28,38,61peii3gxM4_000028_000038
0HbXYa4MGUU,147,157,0HbXYa4MGUU_000147_000157
cg-COHKZvc4,360,370,cg-COHKZvc4_000360_000370
_ufue1riPu8,541,551,_ufue1riPu8_000541_000551
qgAoS-OVAos,135,145,qgAoS-OVAos_000135_000145
-Z_zv-4V1-A,94,104,-Z_zv-4V1-A_000094_000104
giq9toMRBhE,227,237,giq9toMRBhE_000227_000237
GrY2whOjCj8,438,448,GrY2whOjCj8_000438_000448
tB1tyhQzdy8,997,1007,tB1tyhQzdy8_000997_001007
drcceRgPEQw,75,85,drcceRgPEQw_000075_000085
L5Rb883eILs,114,124,L5Rb883eILs_000114_000124
KrhZULmd18g,32,42,KrhZULmd18g_000032_000042
DJP6lta1iaE,29,39,DJP6lta1iaE_000029_000039
J4pdj3g3ZDo,469,479,J4pdj3g3ZDo_000469_000479
yuu5CDxLaYY,75,85,yuu5CDxLaYY_000075_000085
O_w_gtAwDNU,109,119,O_w_gtAwDNU_000109_000119
zjDdwq7A16o,92,102,zjDdwq7A16o_000092_000102
FJFHlFX2svk,36,46,FJFHlFX2svk_000036_000046
NXYt5bcNzcs,280,290,NXYt5bcNzcs_000280_000290
eGlrdtVPo20,164,174,eGlrdtVPo20_000164_000174
unVvmmsTlO0,0,10,unVvmmsTlO0_000000_000010
1weYvX3nGAs,380,390,1weYvX3nGAs_000380_000390
1djw4VYHpqQ,109,119,1djw4VYHpqQ_000109_000119
gDDlIneRGPw,469,479,gDDlIneRGPw_000469_000479
sC7SAq0w8yE,119,129,sC7SAq0w8yE_000119_000129
7sBgLd1izz8,23,33,7sBgLd1izz8_000023_000033
q3bb4o7LCBc,81,91,q3bb4o7LCBc_000081_000091
9TNy81McFvA,0,10,9TNy81McFvA_000000_000010
I9o4BHsIR4U,119,129,I9o4BHsIR4U_000119_000129
TGvGERPtwfw,65,75,TGvGERPtwfw_000065_000075
T3dd2vulC_g,111,121,T3dd2vulC_g_000111_000121
Zg22H8O_qEM,29,39,Zg22H8O_qEM_000029_000039
wW30HAl56Zs,20,30,wW30HAl56Zs_000020_000030
wzw3hp0LQYM,12,22,wzw3hp0LQYM_000012_000022
WowC4IReDdg,83,93,WowC4IReDdg_000083_000093
aaPtXB9SFYk,84,94,aaPtXB9SFYk_000084_000094
Xo_ULY5HZrw,83,93,Xo_ULY5HZrw_000083_000093
MhHzvOcN9i8,24,34,MhHzvOcN9i8_000024_000034
Gu2BTszELMU,2,12,Gu2BTszELMU_000002_000012
xORxTHbNLuQ,7,17,xORxTHbNLuQ_000007_000017
qIojiJ_8fe4,27,37,qIojiJ_8fe4_000027_000037
prRDQNadPs0,9,19,prRDQNadPs0_000009_000019
EEGcZ9J5MPk,18,28,EEGcZ9J5MPk_000018_000028
ZcGuRU2DyZI,137,147,ZcGuRU2DyZI_000137_000147
mORONsqstYg,65,75,mORONsqstYg_000065_000075
JvY5s0Ap1f4,13,23,JvY5s0Ap1f4_000013_000023
ZYFta_Xrkb4,110,120,ZYFta_Xrkb4_000110_000120
4D8_P4lWPzE,5,15,4D8_P4lWPzE_000005_000015
G5BOrQm6aMM,4,14,G5BOrQm6aMM_000004_000014
nIhVmEwpv0g,56,66,nIhVmEwpv0g_000056_000066
nPqBPunefd8,20,30,nPqBPunefd8_000020_000030
3nAvLrnCOPM,96,106,3nAvLrnCOPM_000096_000106
ZMMCn1JE0Vc,1,11,ZMMCn1JE0Vc_000001_000011
592x25apz0s,11,21,592x25apz0s_000011_000021
nOKcAPYZsqs,5,15,nOKcAPYZsqs_000005_000015
R4fq1kBPLfw,50,60,R4fq1kBPLfw_000050_000060
WoqhMaPGGqY,10,20,WoqhMaPGGqY_000010_000020
zNVHR_xNyKM,37,47,zNVHR_xNyKM_000037_000047
_eAg1gMgif0,7,17,_eAg1gMgif0_000007_000017
VsP_SIkiXS0,9,19,VsP_SIkiXS0_000009_000019
F-QAFKSgiAE,19,29,F-QAFKSgiAE_000019_000029
dGyqm9lcyCo,0,10,dGyqm9lcyCo_000000_000010
TrgEFiyajaE,176,186,TrgEFiyajaE_000176_000186
kmfxsDJmiIg,252,262,kmfxsDJmiIg_000252_000262
2FuCzhX5hWg,39,49,2FuCzhX5hWg_000039_000049
poEJ32F6aS8,157,167,poEJ32F6aS8_000157_000167
K2uTgNHJN2E,8,18,K2uTgNHJN2E_000008_000018
fYdGbzouRAw,0,10,fYdGbzouRAw_000000_000010
rmZd2zjm8jk,25,35,rmZd2zjm8jk_000025_000035
I5b09h8EDyo,31,41,I5b09h8EDyo_000031_000041
L5uhQviiPTs,1,11,L5uhQviiPTs_000001_000011
ILqfNmQLyq0,4,14,ILqfNmQLyq0_000004_000014
7Wrgs-FnDj8,4,14,7Wrgs-FnDj8_000004_000014
De-mqpvb4yI,47,57,De-mqpvb4yI_000047_000057
